 2.60560000e-04  9.00059518e-01  2.60560000e-04  8.50600424e-01  2.60560000e-04  8.90031554e-01  2.60560000e-04  9.38096231e-01 
 2.62560000e-04  9.00059972e-01  2.62560000e-04  8.50604975e-01  2.62560000e-04  8.90031935e-01  2.62560000e-04  9.38096056e-01 
 2.64560000e-04  9.00060426e-01  2.64560000e-04  8.50609523e-01  2.64560000e-04  8.90032318e-01  2.64560000e-04  9.38095877e-01 
 2.66560000e-04  9.00060879e-01  2.66560000e-04  8.50614071e-01  2.66560000e-04  8.90032705e-01  2.66560000e-04  9.38095693e-01 
 2.68560000e-04  9.00061333e-01  2.68560000e-04  8.50618616e-01  2.68560000e-04  8.90033094e-01  2.68560000e-04  9.38095506e-01 
 2.70560000e-04  9.00061786e-01  2.70560000e-04  8.50623160e-01  2.70560000e-04  8.90033487e-01  2.70560000e-04  9.38095314e-01 
 2.72560000e-04  9.00062239e-01  2.72560000e-04  8.50627702e-01  2.72560000e-04  8.90033882e-01  2.72560000e-04  9.38095117e-01 
 2.74560000e-04  9.00062692e-01  2.74560000e-04  8.50632243e-01  2.74560000e-04  8.90034281e-01  2.74560000e-04  9.38094917e-01 
 2.76560000e-04  9.00063144e-01  2.76560000e-04  8.50636782e-01  2.76560000e-04  8.90034682e-01  2.76560000e-04  9.38094712e-01 
 2.78560000e-04  9.00063597e-01  2.78560000e-04  8.50641319e-01  2.78560000e-04  8.90035086e-01  2.78560000e-04  9.38094502e-01 
 2.80560000e-04  9.00064049e-01  2.80560000e-04  8.50645854e-01  2.80560000e-04  8.90035493e-01  2.80560000e-04  9.38094288e-01 
 2.82560000e-04  9.00064501e-01  2.82560000e-04  8.50650388e-01  2.82560000e-04  8.90035903e-01  2.82560000e-04  9.38094069e-01 
 2.84560000e-04  9.00064953e-01  2.84560000e-04  8.50654920e-01  2.84560000e-04  8.90036316e-01  2.84560000e-04  9.38093845e-01 
 2.86560000e-04  9.00065405e-01  2.86560000e-04  8.50659451e-01  2.86560000e-04  8.90036732e-01  2.86560000e-04  9.38093617e-01 
 2.88560000e-04  9.00065856e-01  2.88560000e-04  8.50663979e-01  2.88560000e-04  8.90037151e-01  2.88560000e-04  9.38093384e-01 
 2.90560000e-04  9.00066308e-01  2.90560000e-04  8.50668506e-01  2.90560000e-04  8.90037573e-01  2.90560000e-04  9.38093146e-01 
 2.92560000e-04  9.00066759e-01  2.92560000e-04  8.50673031e-01  2.92560000e-04  8.90037998e-01  2.92560000e-04  9.38092903e-01 
